school_code,school_name,school_name_frpm,city,latitude,longitude,is_charter,charter_school_yn,charter_raw,cds_code,school_id,nces_dist,nces_school,status_type,county,district,street,street_abr,zip,state,mail_street,mail_str_abr,mail_city,mail_zip,mail_state,phone,ext,fax_number,website,open_date,closed_date,charter_num,funding_type,doc,doc_type,soc,soc_type,ed_ops_code,ed_ops_name,eil_code,eil_name,gs_offered,gs_served,virtual,magnet,year_round_yn,federal_dfc_district_id,adm_f_name,adm_l_name,last_up_date,multilingual,academic_year,county_code,district_code,county_name,district_name,district_type,school_type,educational_option_type,charter_school_number,charter_funding_type,independently_reporting_charter_irc,low_grade,high_grade,enrollment_k12,free_meal_count_k12,percent_eligible_free_k12,frpm_count_k12,percent_eligible_frpm_k12,enrollment_ages_5_17,free_meal_count_ages_5_17,percent_eligible_free_ages_5_17,frpm_count_ages_5_17,percent_eligible_frpm_ages_5_17,calpads_fall1_certification_status
6048425,Almaden Elementary,Almaden Elementary,San Jose,37.250931,-121.88411,False,No ,N,43696666048425,6048425,634590,5698,Active,Santa Clara,San Jose Unified,1295 Dentwood Drive,1295 Dentwood Dr.,95118-3018,CA,1295 Dentwood Drive,1295 Dentwood Dr.,San Jose,95118-3018,CA,(408) 535-6207,No Data,(408) 535-2328,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Lisa,Montes,02/13/2019,Y,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,305,187,61.3%,219,71.8%,275,176,64.0%,203,73.8%,Y
6048433,Anne Darling Elementary,Anne Darling Elementary,San Jose,37.356596,-121.86446,False,No ,N,43696666048433,6048433,634590,5699,Active,Santa Clara,San Jose Unified,333 North 33rd Street,333 North 33rd St.,95133-1634,CA,333 North 33rd Street,333 North 33rd St.,San Jose,95133-1634,CA,(408) 535-6209,No Data,(408) 535-6334,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Samantha,Araiza,05/23/2025,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,260,169,65.0%,190,73.1%,239,157,65.7%,177,74.1%,Y
6048474,Booksin Elementary,Booksin Elementary,San Jose,37.288713,-121.90714,False,No ,N,43696666048474,6048474,634590,5702,Active,Santa Clara,San Jose Unified,1590 Dry Creek Road,1590 Dry Creek Rd.,95125-4618,CA,1590 Dry Creek Road,1590 Dry Creek Rd.,San Jose,95125-4618,CA,(408) 535-6213,No Data,(408) 448-2507,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Felicia,Tan,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,715,74,10.3%,85,11.9%,647,66,10.2%,76,11.7%,Y
6048490,Canoas Elementary,Canoas Elementary,San Jose,37.284721,-121.87654,False,No ,N,43696666048490,6048490,634590,8634,Active,Santa Clara,San Jose Unified,880 Wren Drive,880 Wren Dr.,95125-2950,CA,880 Wren Drive,880 Wren Dr.,San Jose,95125-2950,CA,(408) 535-6391,No Data,(408) 265-4126,www.sjusd.k12.ca.us,07/01/2000,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Allison,Pruitt,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,282,179,63.5%,202,71.6%,265,170,64.2%,189,71.3%,Y
6048516,Empire Gardens Elementary,Empire Gardens Elementary,San Jose,37.354642,-121.87616,False,No ,N,43696666048516,6048516,634590,5711,Active,Santa Clara,San Jose Unified,1060 East Empire Street,1060 East Empire St.,95112-1715,CA,1060 East Empire Street,1060 East Empire St.,San Jose,95112-1715,CA,(408) 535-6221,No Data,(408) 297-6914,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Christina,Silvas Centeno,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,214,133,62.1%,151,70.6%,196,125,63.8%,142,72.4%,Y
6048532,Gardner Elementary,Gardner Elementary,San Jose,37.321387,-121.89641,False,No ,N,43696666048532,6048532,634590,5713,Active,Santa Clara,San Jose Unified,502 Illinois Avenue,502 Illinois Ave.,95125-1534,CA,502 Illinois Avenue,502 Illinois Ave.,San Jose,95125-1534,CA,(408) 535-6225,No Data,(408) 535-2358,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Veronica,Lara,04/04/2024,Y,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,385,242,62.9%,270,70.1%,353,224,63.5%,252,71.4%,Y
6048540,Grant Elementary,Grant Elementary,San Jose,37.351639,-121.88858,False,No ,N,43696666048540,6048540,634590,5714,Active,Santa Clara,San Jose Unified,470 East Jackson Street,470 East Jackson St.,95112-3211,CA,470 East Jackson Street,470 East Jackson St.,San Jose,95112-3211,CA,(408) 535-6227,No Data,(408) 535-6061,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Jessica,Sun-Gonzalez,05/23/2025,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,383,241,62.9%,267,69.7%,349,220,63.0%,246,70.5%,Y
6048565,Hammer Montessori at Galarza Elementary,Hammer Montessori at Galarza Elementary,San Jose,37.303525,-121.88686,False,No ,N,43696666048565,6048565,634590,7429,Active,Santa Clara,San Jose Unified,1610 Bird Avenue,1610 Bird Ave.,95125-1821,CA,1610 Bird Avenue,1610 Bird Ave.,San Jose,95125-1821,CA,(408) 535-6671,No Data,No Data,http://hammer.ca.campusgrid.net/home,09/02/1997,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,Y,N,No Data,Stephen,Bingham,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,309,52,16.8%,62,20.1%,309,52,16.8%,62,20.1%,Y
6048599,Horace Mann Elementary,Horace Mann Elementary,San Jose,37.33998,-121.88486,False,No ,N,43696666048599,6048599,634590,5722,Active,Santa Clara,San Jose Unified,55 North Seventh Street,55 North Seventh St.,95112-5429,CA,55 North Seventh Street,55 North Seventh St.,San Jose,95112-5429,CA,(408) 535-6237,No Data,(408) 535-2315,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Art,Gonzalez,09/02/2022,Y,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,293,193,65.9%,218,74.4%,276,185,67.0%,209,75.7%,Y
6048649,Lowell Elementary,Lowell Elementary,San Jose,37.329688,-121.87718,False,No ,N,43696666048649,6048649,634590,5728,Active,Santa Clara,San Jose Unified,625 South Seventh Street,625 South Seventh St.,95112-3829,CA,625 South Seventh Street,625 South Seventh St.,San Jose,95112-3829,CA,(408) 535-6243,No Data,(408) 298-3708,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Katherine,Powell,05/23/2025,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,261,196,75.1%,222,85.1%,243,181,74.5%,207,85.2%,Y
6048656,Merritt Trace Elementary,Merritt Trace Elementary,San Jose,37.330909,-121.9258,False,No ,N,43696666048656,6048656,634590,5741,Active,Santa Clara,San Jose Unified,651 Dana Avenue,651 Dana Ave.,95126-2003,CA,651 Dana Avenue,651 Dana Ave.,San Jose,95126-2003,CA,(408) 535-6257,No Data,(408) 535-6358,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Karina,Alvarez,09/02/2022,Y,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,829,398,48.0%,450,54.3%,759,364,48.0%,413,54.4%,Y
6048664,Reed Elementary,Reed Elementary,San Jose,37.264637,-121.89461,False,No ,N,43696666048664,6048664,634590,5734,Active,Santa Clara,San Jose Unified,1524 Jacob Avenue,1524 Jacob Ave.,95118-1613,CA,1524 Jacob Avenue,1524 Jacob Ave.,San Jose,95118-1613,CA,(408) 535-6247,No Data,(408) 978-0842,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Jen,Ponzio,04/05/2024,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,356,69,19.4%,86,24.2%,322,64,19.9%,81,25.2%,Y
6048672,River Glen,River Glen,San Jose,37.312129,-121.89924,False,No ,N,43696666048672,6048672,634590,4084,Active,Santa Clara,San Jose Unified,1088 Broadway,1088 Broadway,95125-2232,CA,1088 Broadway,1088 Broadway,San Jose,95125-2232,CA,(408) 535-6240,No Data,(408) 298-8377,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,C,Y,N,No Data,Zoila,Esquivel Moreno,09/09/2020,Y,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,8,463,158,34.1%,217,46.9%,463,158,34.1%,217,46.9%,Y
6048680,Schallenberger Elementary,Schallenberger Elementary,San Jose,37.280808,-121.88786,False,No ,N,43696666048680,6048680,634590,5737,Active,Santa Clara,San Jose Unified,1280 Koch Lane,1280 Koch Ln.,95125-4199,CA,1280 Koch Lane,1280 Koch Ln.,San Jose,95125-4199,CA,(408) 535-6253,No Data,(408) 445-9638,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Ryan,Chamberlin,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,509,118,23.2%,130,25.5%,459,108,23.5%,120,26.1%,Y
6048698,Selma Olinder Elementary,Selma Olinder Elementary,San Jose,37.33834,-121.86659,False,No ,N,43696666048698,6048698,634590,5730,Active,Santa Clara,San Jose Unified,890 East William,890 East William,95116-3102,CA,890 East William,890 East William,San Jose,95116-3102,CA,(408) 535-6245,No Data,(408) 535-2313,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Nelly,Aguirre,09/02/2022,Y,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,269,185,68.8%,216,80.3%,241,171,71.0%,198,82.2%,Y
6048706,Simonds Elementary,Simonds Elementary,San Jose,37.220493,-121.8684,False,No ,N,43696666048706,6048706,634590,5738,Active,Santa Clara,San Jose Unified,6515 Grapevine Way,6515 Grapevine Way,95120-4020,CA,6515 Grapevine Way,6515 Grapevine Way,San Jose,95120-4020,CA,(408) 535-6251,No Data,(408) 268-6868,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Danielle,Metz,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,480,41,8.5%,44,9.2%,443,41,9.3%,44,9.9%,Y
6048714,Terrell Elementary,Terrell Elementary,San Jose,37.270841,-121.86841,False,No ,N,43696666048714,6048714,634590,5740,Active,Santa Clara,San Jose Unified,3925 Pearl Avenue,3925 Pearl Ave.,95136-1531,CA,3925 Pearl Avenue,3925 Pearl Ave.,San Jose,95136-1531,CA,(408) 535-6255,No Data,(408) 265-2917,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Jeanne-Marie,Miller,04/05/2024,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,255,104,40.8%,138,54.1%,226,94,41.6%,123,54.4%,Y
6048722,Hacienda Science/Environmental Magnet,Hacienda Science/Environmental Magnet,San Jose,37.26967,-121.8839,False,No ,N,43696666048722,6048722,634590,5742,Active,Santa Clara,San Jose Unified,1290 Kimberly Drive,1290 Kimberly Dr.,95118-1536,CA,1290 Kimberly Drive,1290 Kimberly Dr.,San Jose,95118-1536,CA,(408) 535-6259,No Data,(408) 723-8225,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,Y,N,No Data,Todd,Weber,06/23/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,622,103,16.6%,139,22.3%,622,103,16.6%,139,22.3%,Y
6048730,Walter L. Bachrodt Elementary,Walter L. Bachrodt Elementary,San Jose,37.363361,-121.91285,False,No ,N,43696666048730,6048730,634590,5700,Active,Santa Clara,San Jose Unified,102 Sonora Avenue,102 Sonora Ave.,95110-1457,CA,102 Sonora Avenue,102 Sonora Ave.,San Jose,95110-1457,CA,(408) 535-6211,No Data,(408) 535-6588,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Tina,Ybarra,04/05/2024,Y,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,398,195,49.0%,244,61.3%,367,183,49.9%,228,62.1%,Y
6048748,Washington Elementary,Washington Elementary,San Jose,37.321793,-121.88158,False,No ,N,43696666048748,6048748,634590,5743,Active,Santa Clara,San Jose Unified,100 Oak Street,100 Oak St.,95110-2817,CA,100 Oak Street,100 Oak St.,San Jose,95110-2817,CA,(408) 535-6261,No Data,(408) 535-2369,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Maricela,Alcala Franco,02/13/2019,Y,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,329,243,73.9%,273,83.0%,309,231,74.8%,260,84.1%,Y
6048755,Williams Elementary,Williams Elementary,San Jose,37.208223,-121.85092,False,No ,N,43696666048755,6048755,634590,1538,Active,Santa Clara,San Jose Unified,1150 Rajkovich Way,1150 Rajkovich Way,95120-3145,CA,1150 Rajkovich Way,1150 Rajkovich Way,San Jose,95120-3145,CA,(408) 535-6196,No Data,(408) 535-6525,No Data,09/08/1992,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Devin,Blizzard,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,559,36,6.4%,46,8.2%,523,34,6.5%,44,8.4%,Y
6048763,Willow Glen Elementary,Willow Glen Elementary,San Jose,37.30321,-121.89687,False,No ,N,43696666048763,6048763,634590,5745,Active,Santa Clara,San Jose Unified,1425 Lincoln Avenue,1425 Lincoln Ave.,95125-3398,CA,1425 Lincoln Avenue,1425 Lincoln Ave.,San Jose,95125-3398,CA,(408) 535-6265,No Data,(408) 535-6535,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Kelli,Knapp Rahn,02/13/2019,Y,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,660,206,31.2%,237,35.9%,611,194,31.8%,224,36.7%,Y
6060099,Bret Harte Middle,Bret Harte Middle,San Jose,37.209431,-121.83816,False,No ,N,43696666060099,6060099,634590,5703,Active,Santa Clara,San Jose Unified,7050 Bret Harte Drive,7050 Bret Harte Dr.,95120-3205,CA,7050 Bret Harte Drive,7050 Bret Harte Dr.,San Jose,95120-3205,CA,(408) 535-6270,No Data,(408) 927-0698,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,C,N,N,No Data,George,Vuong,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,862,77,8.9%,103,11.9%,862,77,8.9%,103,11.9%,Y
6060107,Willow Glen Middle,Willow Glen Middle,San Jose,37.291174,-121.89613,False,No ,N,43696666060107,6060107,634590,5710,Active,Santa Clara,San Jose Unified,2105 Cottle Avenue,2105 Cottle Ave.,95125-3504,CA,2105 Cottle Avenue,2105 Cottle Ave.,San Jose,95125-3504,CA,(408) 535-6277,No Data,(408) 264-5512,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,C,N,N,No Data,Lindsey,Beall,09/02/2022,Y,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,1180,350,29.7%,433,36.7%,1180,350,29.7%,433,36.7%,Y
6060115,John Muir Middle,John Muir Middle,San Jose,37.261393,-121.88237,False,No ,N,43696666060115,6060115,634590,5723,Active,Santa Clara,San Jose Unified,1260 Branham Lane,1260 Branham Ln.,95118-3703,CA,1260 Branham Lane,1260 Branham Ln.,San Jose,95118-3703,CA,(408) 535-6281,No Data,(408) 535-2319,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,C,N,N,No Data,Celeste,Bates,04/04/2024,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,722,336,46.5%,391,54.2%,722,336,46.5%,391,54.2%,Y
6062103,Muwekma Ohlone Middle,Muwekma Ohlone Middle,San Jose,37.35284,-121.90149,False,No ,N,43696666062103,6062103,634590,5731,Active,Santa Clara,San Jose Unified,850 North Second Street,850 North Second St.,95112-6317,CA,850 North Second Street,850 North Second St.,San Jose,95112-6317,CA,(408) 535-6267,No Data,(408) 298-1675,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,C,N,N,No Data,Vanessa,Dean,04/05/2024,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,587,352,60.0%,403,68.7%,587,352,60.0%,403,68.7%,Y
6062111,Herbert Hoover Middle,Herbert Hoover Middle,San Jose,37.332437,-121.92231,False,No ,N,43696666062111,6062111,634590,5720,Active,Santa Clara,San Jose Unified,1635 Park Avenue,1635 Park Ave.,95126-2123,CA,1635 Park Avenue,1635 Park Ave.,San Jose,95126-2123,CA,(408) 535-6274,No Data,(408) 286-4864,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,C,N,N,No Data,Andrew,Anstead,09/02/2022,Y,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,910,477,52.4%,573,63.0%,910,477,52.4%,573,63.0%,Y
6093074,Los Alamitos Elementary,Los Alamitos Elementary,San Jose,37.22786,-121.88099,False,No ,N,43696666093074,6093074,634590,5727,Active,Santa Clara,San Jose Unified,6130 Silberman Avenue,6130 Silberman Ave.,95120-3931,CA,6130 Silberman Drive,6130 Silberman Dr.,San Jose,95120,CA,(408) 535-6297,No Data,No Data,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Thomas,Rousseau,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,602,59,9.8%,73,12.1%,566,57,10.1%,71,12.5%,Y
6093082,Graystone Elementary,Graystone Elementary,San Jose,37.210665,-121.83774,False,No ,N,43696666093082,6093082,634590,5715,Active,Santa Clara,San Jose Unified,6982 Shearwater Drive,6982 Shearwater Dr.,95120-2123,CA,6982 Shearwater Drive,6982 Shearwater Dr.,San Jose,95120-2123,CA,(408) 535-6317,No Data,(408) 323-1034,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Anthony,Roe,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,466,34,7.3%,41,8.8%,451,34,7.5%,41,9.1%,Y
6093090,Rachel Carson Elementary,Rachel Carson Elementary,San Jose,37.270482,-121.85548,False,No ,N,43696666093090,6093090,634590,5706,Active,Santa Clara,San Jose Unified,4245 Meg Drive,4245 Meg Dr.,95136-1959,CA,4245 Meg Drive,4245 Meg Dr.,San Jose,95136-1959,CA,(408) 535-6287,No Data,(408) 264-6743,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Matt,Wheeler,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,199,75,37.7%,94,47.2%,176,66,37.5%,83,47.2%,Y
6095418,Castillero Middle,Castillero Middle,San Jose,37.221497,-121.88191,False,No ,N,43696666095418,6095418,634590,5707,Active,Santa Clara,San Jose Unified,6384 Leyland Park Drive,6384 Leyland Park Dr.,95120-4516,CA,6384 Leyland Park Drive,6384 Leyland Park Dr.,San Jose,95120-4516,CA,(408) 535-6385,No Data,(408) 268-4489,No Data,07/01/1980,No Data,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,C,N,N,No Data,Crystal,Campbell,02/09/2023,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,865,233,26.9%,277,32.0%,865,233,26.9%,277,32.0%,Y
6119010,Ernesto Galarza Elementary,Ernesto Galarza Elementary,San Jose,37.303525,-121.88686,False,No ,N,43696666119010,6119010,634590,10411,Active,Santa Clara,San Jose Unified,1610 Bird Avenue,1610 Bird Ave.,95125-1821,CA,1610 Bird Avenue,1610 Bird Ave.,San Jose,95125-1821,CA,(408) 535-6671,No Data,No Data,www.sjusd.k12.ca.us,07/01/2001,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,Elizabeth,Brush,04/04/2024,N,2024-2025,43,69666,Santa Clara,San Jose Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,322,214,66.5%,249,77.3%,288,198,68.8%,232,80.6%,Y
0140475,Abram Agnew Elementary,Abram Agnew Elementary,San Jose,37.40643,-121.93425,False,No ,N,43696740140475,0140475,635430,14546,Active,Santa Clara,Santa Clara Unified,3534 Zanker Road,3534 Zanker Rd.,95134,CA,3534 Zanker Road,3534 Zanker Rd.,San Jose,95134,CA,(408) 669-4100,No Data,No Data,http://agnew.santaclarausd.org,08/12/2021,No Data,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,Joe,Young,08/18/2025,N,2024-2025,43,69674,Santa Clara,Santa Clara Unified,Unified School District,Elementary Schools (Public),Traditional,,,N,K,5,505,107,21.2%,126,25.0%,465,102,21.9%,120,25.8%,Y
0140483,Dolores Huerta Middle,Dolores Huerta Middle,San Jose,37.406908,-121.93501,False,No ,N,43696740140483,0140483,635430,14549,Active,Santa Clara,Santa Clara Unified,3556 Zanker Road,3556 Zanker Rd.,95134,CA,3556 Zanker Road,3556 Zanker Rd.,San Jose,95134,CA,(408) 423-2000,No Data,No Data,http://huerta.santaclarausd.org,08/12/2021,No Data,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,Dawnel,Sonntag,08/15/2023,N,2024-2025,43,69674,Santa Clara,Santa Clara Unified,Unified School District,Intermediate/Middle Schools (Public),Traditional,,,N,6,8,571,192,33.6%,211,37.0%,571,192,33.6%,211,37.0%,Y
0141283,Kathleen MacDonald High,Kathleen MacDonald High,San Jose,37.408099,-121.93356,False,No ,N,43696740141283,0141283,635430,14618,Active,Santa Clara,Santa Clara Unified,3588 Zanker Road,3588 Zanker Rd.,95134,CA,3588 Zanker Road,3588 Zanker Rd.,San Jose,95134,CA,(669) 369-4400,No Data,No Data,http://macdonald.santaclarausd.org,07/11/2022,No Data,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,Vivian,Rhone-Lay,08/15/2023,N,2024-2025,43,69674,Santa Clara,Santa Clara Unified,Unified School District,High Schools (Public),Traditional,,,N,9,12,683,206,30.2%,217,31.8%,680,204,30.0%,215,31.6%,Y
6049316,Carlton Elementary,Carlton Elementary,San Jose,37.247604,-121.9459,False,No ,N,43697086049316,6049316,640320,6669,Active,Santa Clara,Union Elementary,2421 Carlton Avenue,2421 Carlton Ave.,95124-4949,CA,2421 Carlton Avenue,2421 Carlton Ave.,San Jose,95124-4949,CA,(408) 356-1141,No Data,(408) 356-5993,https://carlton.unionsd.org/,07/01/1980,No Data,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,Alex,Chapman,05/23/2025,N,2024-2025,43,69708,Santa Clara,Union Elementary,Elementary School District,Elementary Schools (Public),Traditional,,,N,K,5,656,32,4.9%,35,5.3%,626,31,5.0%,34,5.4%,Y
