CDSCode,SchoolID,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,FaxNumber,WebSite,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,YearRoundYN,FederalDFCDistrictID,Latitude,Longitude,AdmFName,AdmLName,LastUpDate,Multilingual
43696666048425,6048425,634590,5698,Active,Santa Clara,San Jose Unified,Almaden Elementary,1295 Dentwood Drive,1295 Dentwood Dr.,San Jose,95118-3018,CA,1295 Dentwood Drive,1295 Dentwood Dr.,San Jose,95118-3018,CA,(408) 535-6207,No Data,(408) 535-2328,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.250931,-121.88411,Lisa,Montes,02/13/2019,Y
43696666048433,6048433,634590,5699,Active,Santa Clara,San Jose Unified,Anne Darling Elementary,333 North 33rd Street,333 North 33rd St.,San Jose,95133-1634,CA,333 North 33rd Street,333 North 33rd St.,San Jose,95133-1634,CA,(408) 535-6209,No Data,(408) 535-6334,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.356596,-121.86446,Samantha,Araiza,05/23/2025,N
43696666048474,6048474,634590,5702,Active,Santa Clara,San Jose Unified,Booksin Elementary,1590 Dry Creek Road,1590 Dry Creek Rd.,San Jose,95125-4618,CA,1590 Dry Creek Road,1590 Dry Creek Rd.,San Jose,95125-4618,CA,(408) 535-6213,No Data,(408) 448-2507,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.288713,-121.90714,Felicia,Tan,02/09/2023,N
43696666048490,6048490,634590,8634,Active,Santa Clara,San Jose Unified,Canoas Elementary,880 Wren Drive,880 Wren Dr.,San Jose,95125-2950,CA,880 Wren Drive,880 Wren Dr.,San Jose,95125-2950,CA,(408) 535-6391,No Data,(408) 265-4126,www.sjusd.k12.ca.us,07/01/2000,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.284721,-121.87654,Allison,Pruitt,02/09/2023,N
43696666048516,6048516,634590,5711,Active,Santa Clara,San Jose Unified,Empire Gardens Elementary,1060 East Empire Street,1060 East Empire St.,San Jose,95112-1715,CA,1060 East Empire Street,1060 East Empire St.,San Jose,95112-1715,CA,(408) 535-6221,No Data,(408) 297-6914,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.354642,-121.87616,Christina,Silvas Centeno,02/09/2023,N
43696666048532,6048532,634590,5713,Active,Santa Clara,San Jose Unified,Gardner Elementary,502 Illinois Avenue,502 Illinois Ave.,San Jose,95125-1534,CA,502 Illinois Avenue,502 Illinois Ave.,San Jose,95125-1534,CA,(408) 535-6225,No Data,(408) 535-2358,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.321387,-121.89641,Veronica,Lara,04/04/2024,Y
43696666048540,6048540,634590,5714,Active,Santa Clara,San Jose Unified,Grant Elementary,470 East Jackson Street,470 East Jackson St.,San Jose,95112-3211,CA,470 East Jackson Street,470 East Jackson St.,San Jose,95112-3211,CA,(408) 535-6227,No Data,(408) 535-6061,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.351639,-121.88858,Jessica,Sun-Gonzalez,05/23/2025,N
43696666048565,6048565,634590,7429,Active,Santa Clara,San Jose Unified,Hammer Montessori at Galarza Elementary,1610 Bird Avenue,1610 Bird Ave.,San Jose,95125-1821,CA,1610 Bird Avenue,1610 Bird Ave.,San Jose,95125-1821,CA,(408) 535-6671,No Data,No Data,http://hammer.ca.campusgrid.net/home,09/02/1997,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,Y,N,No Data,37.303525,-121.88686,Stephen,Bingham,02/09/2023,N
43696666048599,6048599,634590,5722,Active,Santa Clara,San Jose Unified,Horace Mann Elementary,55 North Seventh Street,55 North Seventh St.,San Jose,95112-5429,CA,55 North Seventh Street,55 North Seventh St.,San Jose,95112-5429,CA,(408) 535-6237,No Data,(408) 535-2315,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.33998,-121.88486,Art,Gonzalez,09/02/2022,Y
43696666048649,6048649,634590,5728,Active,Santa Clara,San Jose Unified,Lowell Elementary,625 South Seventh Street,625 South Seventh St.,San Jose,95112-3829,CA,625 South Seventh Street,625 South Seventh St.,San Jose,95112-3829,CA,(408) 535-6243,No Data,(408) 298-3708,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.329688,-121.87718,Katherine,Powell,05/23/2025,N
43696666048656,6048656,634590,5741,Active,Santa Clara,San Jose Unified,Merritt Trace Elementary,651 Dana Avenue,651 Dana Ave.,San Jose,95126-2003,CA,651 Dana Avenue,651 Dana Ave.,San Jose,95126-2003,CA,(408) 535-6257,No Data,(408) 535-6358,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.330909,-121.9258,Karina,Alvarez,09/02/2022,Y
43696666048664,6048664,634590,5734,Active,Santa Clara,San Jose Unified,Reed Elementary,1524 Jacob Avenue,1524 Jacob Ave.,San Jose,95118-1613,CA,1524 Jacob Avenue,1524 Jacob Ave.,San Jose,95118-1613,CA,(408) 535-6247,No Data,(408) 978-0842,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.264637,-121.89461,Jen,Ponzio,04/05/2024,N
43696666048672,6048672,634590,4084,Active,Santa Clara,San Jose Unified,River Glen,1088 Broadway,1088 Broadway,San Jose,95125-2232,CA,1088 Broadway,1088 Broadway,San Jose,95125-2232,CA,(408) 535-6240,No Data,(408) 298-8377,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,C,Y,N,No Data,37.312129,-121.89924,Zoila,Esquivel Moreno,09/09/2020,Y
43696666048680,6048680,634590,5737,Active,Santa Clara,San Jose Unified,Schallenberger Elementary,1280 Koch Lane,1280 Koch Ln.,San Jose,95125-4199,CA,1280 Koch Lane,1280 Koch Ln.,San Jose,95125-4199,CA,(408) 535-6253,No Data,(408) 445-9638,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.280808,-121.88786,Ryan,Chamberlin,02/09/2023,N
43696666048698,6048698,634590,5730,Active,Santa Clara,San Jose Unified,Selma Olinder Elementary,890 East William,890 East William,San Jose,95116-3102,CA,890 East William,890 East William,San Jose,95116-3102,CA,(408) 535-6245,No Data,(408) 535-2313,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.33834,-121.86659,Nelly,Aguirre,09/02/2022,Y
43696666048706,6048706,634590,5738,Active,Santa Clara,San Jose Unified,Simonds Elementary,6515 Grapevine Way,6515 Grapevine Way,San Jose,95120-4020,CA,6515 Grapevine Way,6515 Grapevine Way,San Jose,95120-4020,CA,(408) 535-6251,No Data,(408) 268-6868,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.220493,-121.8684,Danielle,Metz,02/09/2023,N
43696666048714,6048714,634590,5740,Active,Santa Clara,San Jose Unified,Terrell Elementary,3925 Pearl Avenue,3925 Pearl Ave.,San Jose,95136-1531,CA,3925 Pearl Avenue,3925 Pearl Ave.,San Jose,95136-1531,CA,(408) 535-6255,No Data,(408) 265-2917,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.270841,-121.86841,Jeanne-Marie,Miller,04/05/2024,N
43696666048722,6048722,634590,5742,Active,Santa Clara,San Jose Unified,Hacienda Science/Environmental Magnet,1290 Kimberly Drive,1290 Kimberly Dr.,San Jose,95118-1536,CA,1290 Kimberly Drive,1290 Kimberly Dr.,San Jose,95118-1536,CA,(408) 535-6259,No Data,(408) 723-8225,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,Y,N,No Data,37.26967,-121.8839,Todd,Weber,06/23/2023,N
43696666048730,6048730,634590,5700,Active,Santa Clara,San Jose Unified,Walter L. Bachrodt Elementary,102 Sonora Avenue,102 Sonora Ave.,San Jose,95110-1457,CA,102 Sonora Avenue,102 Sonora Ave.,San Jose,95110-1457,CA,(408) 535-6211,No Data,(408) 535-6588,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.363361,-121.91285,Tina,Ybarra,04/05/2024,Y
43696666048748,6048748,634590,5743,Active,Santa Clara,San Jose Unified,Washington Elementary,100 Oak Street,100 Oak St.,San Jose,95110-2817,CA,100 Oak Street,100 Oak St.,San Jose,95110-2817,CA,(408) 535-6261,No Data,(408) 535-2369,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.321793,-121.88158,Maricela,Alcala Franco,02/13/2019,Y
43696666048755,6048755,634590,1538,Active,Santa Clara,San Jose Unified,Williams Elementary,1150 Rajkovich Way,1150 Rajkovich Way,San Jose,95120-3145,CA,1150 Rajkovich Way,1150 Rajkovich Way,San Jose,95120-3145,CA,(408) 535-6196,No Data,(408) 535-6525,No Data,09/08/1992,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.208223,-121.85092,Devin,Blizzard,02/09/2023,N
43696666048763,6048763,634590,5745,Active,Santa Clara,San Jose Unified,Willow Glen Elementary,1425 Lincoln Avenue,1425 Lincoln Ave.,San Jose,95125-3398,CA,1425 Lincoln Avenue,1425 Lincoln Ave.,San Jose,95125-3398,CA,(408) 535-6265,No Data,(408) 535-6535,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.30321,-121.89687,Kelli,Knapp Rahn,02/13/2019,Y
43696666060099,6060099,634590,5703,Active,Santa Clara,San Jose Unified,Bret Harte Middle,7050 Bret Harte Drive,7050 Bret Harte Dr.,San Jose,95120-3205,CA,7050 Bret Harte Drive,7050 Bret Harte Dr.,San Jose,95120-3205,CA,(408) 535-6270,No Data,(408) 927-0698,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,C,N,N,No Data,37.209431,-121.83816,George,Vuong,02/09/2023,N
43696666060107,6060107,634590,5710,Active,Santa Clara,San Jose Unified,Willow Glen Middle,2105 Cottle Avenue,2105 Cottle Ave.,San Jose,95125-3504,CA,2105 Cottle Avenue,2105 Cottle Ave.,San Jose,95125-3504,CA,(408) 535-6277,No Data,(408) 264-5512,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,C,N,N,No Data,37.291174,-121.89613,Lindsey,Beall,09/02/2022,Y
43696666060115,6060115,634590,5723,Active,Santa Clara,San Jose Unified,John Muir Middle,1260 Branham Lane,1260 Branham Ln.,San Jose,95118-3703,CA,1260 Branham Lane,1260 Branham Ln.,San Jose,95118-3703,CA,(408) 535-6281,No Data,(408) 535-2319,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,C,N,N,No Data,37.261393,-121.88237,Celeste,Bates,04/04/2024,N
43696666062103,6062103,634590,5731,Active,Santa Clara,San Jose Unified,Muwekma Ohlone Middle,850 North Second Street,850 North Second St.,San Jose,95112-6317,CA,850 North Second Street,850 North Second St.,San Jose,95112-6317,CA,(408) 535-6267,No Data,(408) 298-1675,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,C,N,N,No Data,37.35284,-121.90149,Vanessa,Dean,04/05/2024,N
43696666062111,6062111,634590,5720,Active,Santa Clara,San Jose Unified,Herbert Hoover Middle,1635 Park Avenue,1635 Park Ave.,San Jose,95126-2123,CA,1635 Park Avenue,1635 Park Ave.,San Jose,95126-2123,CA,(408) 535-6274,No Data,(408) 286-4864,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,C,N,N,No Data,37.332437,-121.92231,Andrew,Anstead,09/02/2022,Y
43696666093074,6093074,634590,5727,Active,Santa Clara,San Jose Unified,Los Alamitos Elementary,6130 Silberman Avenue,6130 Silberman Ave.,San Jose,95120-3931,CA,6130 Silberman Drive,6130 Silberman Dr.,San Jose,95120,CA,(408) 535-6297,No Data,No Data,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.22786,-121.88099,Thomas,Rousseau,02/09/2023,N
43696666093082,6093082,634590,5715,Active,Santa Clara,San Jose Unified,Graystone Elementary,6982 Shearwater Drive,6982 Shearwater Dr.,San Jose,95120-2123,CA,6982 Shearwater Drive,6982 Shearwater Dr.,San Jose,95120-2123,CA,(408) 535-6317,No Data,(408) 323-1034,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.210665,-121.83774,Anthony,Roe,02/09/2023,N
43696666093090,6093090,634590,5706,Active,Santa Clara,San Jose Unified,Rachel Carson Elementary,4245 Meg Drive,4245 Meg Dr.,San Jose,95136-1959,CA,4245 Meg Drive,4245 Meg Dr.,San Jose,95136-1959,CA,(408) 535-6287,No Data,(408) 264-6743,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.270482,-121.85548,Matt,Wheeler,02/09/2023,N
43696666095418,6095418,634590,5707,Active,Santa Clara,San Jose Unified,Castillero Middle,6384 Leyland Park Drive,6384 Leyland Park Dr.,San Jose,95120-4516,CA,6384 Leyland Park Drive,6384 Leyland Park Dr.,San Jose,95120-4516,CA,(408) 535-6385,No Data,(408) 268-4489,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,C,N,N,No Data,37.221497,-121.88191,Crystal,Campbell,02/09/2023,N
43696666119010,6119010,634590,10411,Active,Santa Clara,San Jose Unified,Ernesto Galarza Elementary,1610 Bird Avenue,1610 Bird Ave.,San Jose,95125-1821,CA,1610 Bird Avenue,1610 Bird Ave.,San Jose,95125-1821,CA,(408) 535-6671,No Data,No Data,www.sjusd.k12.ca.us,07/01/2001,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,No Data,37.303525,-121.88686,Elizabeth,Brush,04/04/2024,N
43696740110700,0110700,635430,11797,Active,Santa Clara,Santa Clara Unified,Don Callejon,4176 Lick Mill Boulevard,4176 Lick Mill Blvd.,Santa Clara,95054-3585,CA,1889 Lawrence Road,1889 Lawrence Rd.,Santa Clara,95051,CA,(408) 423-3300,No Data,(408) 423-3380,http://callejon.santaclarausd.org,08/28/2006,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,No Data,37.397889,-121.94479,Anthony,Alberts,08/15/2023,N
43696740133363,0133363,635430,13982,Active,Santa Clara,Santa Clara Unified,Central Park Elementary,2720 Sonoma Place,2720 Sonoma Pl.,Santa Clara,95051-4806,CA,2720 Sonoma Place,2720 Sonoma Pl.,Santa Clara,95051-4806,CA,(408) 423-4400,No Data,No Data,http://centralpark.santaclarausd.org,08/17/2016,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.345453,-121.97645,Iqbal,Chadda,11/07/2025,N
43696740140475,0140475,635430,14546,Active,Santa Clara,Santa Clara Unified,Abram Agnew Elementary,3534 Zanker Road,3534 Zanker Rd.,San Jose,95134,CA,3534 Zanker Road,3534 Zanker Rd.,San Jose,95134,CA,(408) 669-4100,No Data,No Data,http://agnew.santaclarausd.org,08/12/2021,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.40643,-121.93425,Joe,Young,08/18/2025,N
43696740140483,0140483,635430,14549,Active,Santa Clara,Santa Clara Unified,Dolores Huerta Middle,3556 Zanker Road,3556 Zanker Rd.,San Jose,95134,CA,3556 Zanker Road,3556 Zanker Rd.,San Jose,95134,CA,(408) 423-2000,No Data,No Data,http://huerta.santaclarausd.org,08/12/2021,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.406908,-121.93501,Dawnel,Sonntag,08/15/2023,N
43696740141283,0141283,635430,14618,Active,Santa Clara,Santa Clara Unified,Kathleen MacDonald High,3588 Zanker Road,3588 Zanker Rd.,San Jose,95134,CA,3588 Zanker Road,3588 Zanker Rd.,San Jose,95134,CA,(669) 369-4400,No Data,No Data,http://macdonald.santaclarausd.org,07/11/2022,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,37.408099,-121.93356,Vivian,Rhone-Lay,08/15/2023,N
43696744330122,4330122,635430,7868,Active,Santa Clara,Santa Clara Unified,Santa Clara High,3000 Benton Street,3000 Benton St.,Santa Clara,95051-3736,CA,3000 Benton Street,3000 Benton St.,Santa Clara,95051-3736,CA,(408) 423-2600,No Data,(408) 423-2681,http://santaclara.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,37.346501,-121.98306,Gregory,Shelby,08/15/2023,N
43696744338802,4338802,635430,6055,Active,Santa Clara,Santa Clara Unified,Adrian Wilcox High,3250 Monroe Street,3250 Monroe St.,Santa Clara,95051-1153,CA,3250 Monroe Street,3250 Monroe St.,Santa Clara,95051-1153,CA,(408) 423-2400,No Data,(408) 423-2480,http://wilcox.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,37.366875,-121.98578,Brandon,Wall,09/22/2025,N
43696746048797,6048797,635430,6033,Active,Santa Clara,Santa Clara Unified,Bowers Elementary,2755 Barkley Avenue,2755 Barkley Ave.,Santa Clara,95051-2414,CA,2755 Barkley Avenue,2755 Barkley Ave.,Santa Clara,95051-2414,CA,(408) 423-1100,No Data,(408) 423-1180,http://bowers.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.357247,-121.97624,Adriana,Reyes,08/18/2025,N
43696746048805,6048805,635430,6034,Active,Santa Clara,Santa Clara Unified,Bracher Elementary,2700 Chromite Drive,2700 Chromite Dr.,Santa Clara,95051-0910,CA,2700 Chromite Drive,2700 Chromite Dr.,Santa Clara,95051-0910,CA,(408) 423-1200,No Data,(408) 423-1280,http://bracher.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.367565,-121.97521,Billy,Martin,08/18/2025,N
43696746048813,6048813,635430,1588,Active,Santa Clara,Santa Clara Unified,Braly Elementary,675 Gail Avenue,675 Gail Ave.,Sunnyvale,94086-8016,CA,675 Gail Avenue,675 Gail Ave.,Sunnyvale,94086-8016,CA,(408) 423-1000,No Data,(408) 423-1080,http://braly.santaclarausd.org,09/01/1992,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.36352,-122.01792,Danielle,Metz,11/05/2025,N
43696746048821,6048821,635430,6036,Active,Santa Clara,Santa Clara Unified,Briarwood Elementary,1930 Townsend Avenue,1930 Townsend Ave.,Santa Clara,95051-2203,CA,1930 Townsend Avenue,1930 Townsend Ave.,Santa Clara,95051-2203,CA,(408) 423-1300,No Data,(408) 423-1380,http://briarwood.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.35835,-121.98695,Susan,Jezyk,08/18/2025,N
43696746048847,6048847,635430,6040,Active,Santa Clara,Santa Clara Unified,C. W. Haman Elementary,865 Los Padres Boulevard,865 Los Padres Blvd.,Santa Clara,95050-5130,CA,865 Los Padres Boulevard,865 Los Padres Blvd.,Santa Clara,95050-5130,CA,(408) 423-1400,No Data,(408) 423-1480,http://haman.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.34346,-121.96471,Kimberly,Wakefield,11/05/2025,N
43696746048854,6048854,635430,1599,Active,Santa Clara,Santa Clara Unified,Juan Cabrillo Middle,2550 Cabrillo Avenue,2550 Cabrillo Ave.,Santa Clara,95051-1803,CA,2550 Cabrillo Avenue,2550 Cabrillo Ave.,Santa Clara,95051-1803,CA,(408) 423-3700,No Data,(408) 423-3780,http://cabrillo.santaclarausd.org,09/01/1992,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.359318,-121.97077,Lauren,Kelly,08/15/2023,N
43696746048896,6048896,635430,6041,Active,Santa Clara,Santa Clara Unified,Kathryn Hughes Elementary,4949 Calle de Escuela,4949 Calle de Escuela,Santa Clara,95054-1430,CA,4949 Calle de Escuela,4949 Calle de Escuela,Santa Clara,95054-1430,CA,(408) 423-1500,No Data,(408) 423-1580,http://hughes.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.406367,-121.9634,Louis,Barocio,08/18/2025,N
43696746048904,6048904,635430,6042,Active,Santa Clara,Santa Clara Unified,Laurelwood Elementary,955 Teal Drive,955 Teal Dr.,Santa Clara,95051-4299,CA,955 Teal Drive,955 Teal Dr.,Santa Clara,95051-4299,CA,(408) 423-1600,No Data,(408) 423-1680,http://laurelwood.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.342896,-122.00238,Paul,Fuller,11/05/2025,N
43696746048920,6048920,635430,6044,Active,Santa Clara,Santa Clara Unified,Millikin Elementary,615 Hobart Terrace,615 Hobart Terrace,Santa Clara,95051-5620,CA,615 Hobart Terrace,615 Hobart Terrace,Santa Clara,95051-5620,CA,(408) 423-1800,No Data,(408) 423-1880,http://millikin.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.3326,-121.97617,Robert,Moss,11/05/2025,N
43696746048938,6048938,635430,6045,Active,Santa Clara,Santa Clara Unified,Montague Elementary,750 Laurie Avenue,750 Laurie Ave.,Santa Clara,95054-2236,CA,750 Laurie Avenue,750 Laurie Ave.,Santa Clara,95054-2236,CA,(408) 423-1900,No Data,(408) 423-1980,http://montague.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.389464,-121.94707,Leanna,Goldenberg,08/18/2025,N
43696746048987,6048987,635430,6048,Active,Santa Clara,Santa Clara Unified,Pomeroy Elementary,1250 Pomeroy Avenue,1250 Pomeroy Ave.,Santa Clara,95051-3618,CA,1250 Pomeroy Avenue,1250 Pomeroy Ave.,Santa Clara,95051-3618,CA,(408) 423-3800,No Data,(408) 423-3880,http://pomeroy.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.348416,-121.98687,Kevin,Keegan,08/18/2025,N
43696746048995,6048995,635430,6049,Active,Santa Clara,Santa Clara Unified,Ponderosa Elementary,804 Ponderosa Avenue,804 Ponderosa Ave.,Sunnyvale,94086-8612,CA,804 Ponderosa Avenue,804 Ponderosa Ave.,Sunnyvale,94086-8612,CA,(408) 423-4000,No Data,(408) 423-4080,http://ponderosa.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.362341,-122.00957,Nathen,Ramezane,08/18/2025,N
43696746049019,6049019,635430,6051,Active,Santa Clara,Santa Clara Unified,Scott Lane Elementary,1925 Scott Boulevard,1925 Scott Blvd.,Santa Clara,95050-3723,CA,1925 Scott Boulevard,1925 Scott Blvd.,Santa Clara,95050-3723,CA,(408) 423-4100,No Data,(408) 423-4180,http://scottlane.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.356626,-121.95953,Claudia,Corpus,08/18/2025,Y
